track_name,artist_name,album_name,duration_s,release_date,popularity,explicit,track_id,artist_id,artist_popularity,followers,genres,colab
LOKERA,"Rauw Alejandro, Lyanno, Brray",LOKERA,197.101,2022-07-25,68,True,79HZAZNnOE97rb2hnI0XQr,1mcTU81TzQhprhouKaTkpq,92,28078773,"reggaeton, urbano latino, trap latino, latin",True
En cuarentena,"Xavibo, Marc Seguí",En cuarentena,205.5,2020-03-18,0,False,75KQwUQfpStaDZ9ULx0kPJ,3v2sYzsuZVd0gAhMWgl9I7,55,88028,,True
Navajas y Percebes 2,"Ill Pekeño, Tensei One, Ergo Pro",Navajas y Percebes 2,236.234,2023-05-10,47,False,2rFTeKTGDMiDMpxGorjBY5,3T4KspU3H8Ya6sgxexg9F8,55,53222,gregorian chant,True
A Mí,Rels B,A Mí,209.68,2019-02-21,0,False,6kbzFdX9KkJpAADAqArxgW,2IMZYfNi21MGqxopj9fWx8,83,9347448,"urbano latino, trap latino",False
LUGARES QUE LLEGO,"YSY A, Quevedo, ONIRIA",EL AFTER DEL AFTER,225.92,2023-11-11,67,False,79s2n0evTdub5GPj7noqfK,2qWK8K2Jfh67UqtwY8tCW6,74,3636310,"argentine trap, trap",True
Sigues Con El,"Arcángel, Sech, Dímelo Flow",Historias de un Capricornio,226.532,2019-12-20,68,False,1XxmTx7ZzI2xLvS8SqlXs9,4SsVbpTthjScTS7U2hmr1X,84,16853491,"reggaeton, trap latino, urbano latino",True
Ayer La Vi,Don Omar,King Of Kings Live,252.386,2007-01-01,0,False,2LhOfTKJZhdTPVb2PRqqtd,33ScadVnbm2X8kkUqOkC6Z,86,14489038,"reggaeton, urbano latino",False
Dile,La Nueva Escuela,Solo Dime,236.286,2014-07-12,55,False,7iqssRzxNq4MgSLDCHoGWt,7mcJN2bWqCv7jvykgHp4KN,51,99726,dembow,False
"COMO NICKY ""NIKKI 2""",Alejo,EN ESTA NOS FUIMOS LEJOS,141.25,2024-05-16,41,False,7lMAXdCchaWOkdt1SZNbdq,50sIhX3HytFEwQXZJLUZQE,64,225628,"reggaeton, urbano latino",False
Acompañame,"Catalyna, Yandel, Guaynaa",Acompañame,241.041,2020-05-01,27,False,19zRN9tV2QArLqXTo4kk7F,7bwjYGg7DOoLpV3AFK2Jmz,34,32364,trap latino,True
Aura,"Brytiago, Jay Wheeler, iZaak",Aura,234.352,2024-06-28,49,True,24boxXUqNKnQuu0HFXb7Xt,00XhexlJEXQstHimpZN910,77,7362032,"trap latino, reggaeton, urbano latino, trap",True
TKN (feat. Travis Scott),"ROSALÍA, Travis Scott",TKN (feat. Travis Scott),129.37,2020-05-28,70,False,4w47S36wQGBhGg073q3nt7,7ltDVBr6mKbRvohxheJ9h1,78,8473159,latin,True
Se Porta Mal,Luigi 21 Plus,Back to Basics,178.96,2016-08-05,31,False,1xnEt93LnflProE14uhvPX,77GVmrLGuxNEvj2ibvT62v,66,1489098,reggaeton,False
Amor al peso,Ayax y Prok,Amor al peso,119.983,2019-12-25,0,True,2JBodMyaTyU7o7vsnYPnQT,5Ypafuz95Xk09YDf4tgAvU,56,687130,rap,False
Mbappe,Eladio Carrion,SEN2 KBRN VOL. 2,147.692,2022-11-18,73,True,2lmWwBLVJ2P0HX491zkYws,5XJDexmWFLWOkjOEjOVX3e,85,8649828,"trap latino, urbano latino, trap",False
Si No Te Quiere,Ozuna,Odisea,226.106,2017-08-25,66,False,5BHd0eLqg3c58QwyohoYga,1i8SpTcr7yvPOmcqrbnVXY,88,38422640,"reggaeton, trap latino, latin, urbano latino",False
Colocaos x Madrid,Xavibo,Colocaos x Madrid,167.929,2019-04-05,0,False,2tqxiYi4vacjxu0H1beBpa,3v2sYzsuZVd0gAhMWgl9I7,55,88028,,False
Desagradeci2,"Matasvandals, Mauri, Da Silva, Kream, Carlytos Vela",Silencio a Gritos,261.0,2019-09-16,30,False,2nbuFWreVlGLaKSssbFcDy,77WwIwmDkRo6Frks1A89KM,47,87306,,True
Sobar Bien,"ToteKing, Ergo Pro, María Reina",Luces fuera,205.49,2024-04-16,32,True,3YcLFrhKVs8EVJ5koKvAMe,224rbIjYbXaTI7lnP2ZMNJ,53,278464,,True
DESATAAA,"Ovy On The Drums, Myke Towers, SAIKO",DESATAAA,197.383,2024-03-13,60,True,2vh03XeMmNRwxiAztk01Pe,3m5qlPf2OkihLz3dRYnkPA,85,1072960,reggaeton,True
Fendace,"Arcángel, Almighty",Sr. Santos,176.714,2022-12-01,40,True,3YAS35c1YZEOc6HxL9lB1z,4SsVbpTthjScTS7U2hmr1X,84,16853491,"reggaeton, trap latino, urbano latino",True
Leal (feat. Ozuna),"Buuoy, Ozuna",Leal (feat. Ozuna),242.308,2016-04-27,51,False,6nVFXWA91EjioG0iIwSTyK,4aL7NgRLnTt0DcwZvBqeJF,33,3529,,True
Tres Calos,"Matasvandals, Da Silva",Tres Calos,129.845,2018-08-23,0,True,7m06dddgRvxSLmKgEV2sG8,77WwIwmDkRo6Frks1A89KM,47,87306,,True
Una Velita,Bad Bunny,Una Velita,239.986,2024-09-19,66,True,059qzhNaJb8tsqpdl2bHfF,4q3ewBCX7sLwd24euuV69X,100,94364002,"reggaeton, trap latino, urbano latino, latin",False
Pa' Que Te Casaste,"AtuedadVaSegui, KEVVO, Randy, Brray, Los Hitmen",Pa' Que Te Casaste,178.236,2020-01-03,12,True,4Yeq5l9OmAodg31FOlUD3r,1kTa0rRHqFrg6sKpf6l5ta,6,3223,dembow,True
4 besos,"Lola Indigo, Rauw Alejandro, Lalo Ebratt",4 besos,232.526,2020-03-27,52,False,49QwoSLuV69Fd8bwTqdZvs,3bvfu2KAve4lPHrhEFDZna,72,1520197,,True
From Darkness With Love,Cecilio G.,From Darkness With Love,246.142,2018-04-20,30,True,3NAE8PwT86s0POBaVOgbBw,2Q2fYVYxFSmodq53BFyD6p,44,136162,,False
Don Dinero,KYR4,Don Dinero,159.674,2023-10-04,37,False,6fF79PJlxgUMk74HIykA7a,1nm61H1nuw0QZ86AuH0wv2,45,46955,,False
Te Perdi,"Omy de Oro, Alex Rose",El Rey del Punchline,247.622,2020-10-09,34,True,7FypuQwTtXfYXUaVQFkHsa,65jIUih0ZeTUJhSTRuYxpi,54,374168,"trap latino, urbano latino",True
Me Llueven 3.0,"Bad Bunny, KEVIN ROLDAN, Noriel, Bryant Myers, Almighty",Me Llueven 3.0,290.012,2017-03-10,51,True,7b59ZUw0TkGZuE0HNeiuc4,4q3ewBCX7sLwd24euuV69X,100,94364002,"reggaeton, trap latino, urbano latino, latin",True
Ahora 4,LUENGOC,Ahora 4,209.095,2022-01-01,0,False,0NRHKDB9j9N7xCKhVKhnHs,21QsFyxzQNEbn8mpCbrf4F,0,76,,False
Cuéntale,Don Omar,King Of Kings,261.293,2006-05-23,44,False,4lRkrKWeNQNEQ3oAbJZnFE,33ScadVnbm2X8kkUqOkC6Z,86,14489038,"reggaeton, urbano latino",False
BICI,"Duki, Ak4:20, Juhn, Juanka",Temporada de Reggaetón,248.966,2021-11-25,54,False,3TBZtPqL5tuOk5QYH9WvvK,1bAftSH8umNcGZ0uyV7LMg,84,12497755,"argentine trap, trap, trap latino",True
Personalidades (feat. Farruko),"Almighty, Farruko",Personalidades (feat. Farruko),266.071,2015-08-14,0,False,1CpHuqnduaIxN1qvsiZndy,6P6GTRTigHBp8ZesNtpCKH,76,1425788,"trap latino, reggaeton, trap",True
MALDITA POBREZA,Bad Bunny,EL ÚLTIMO TOUR DEL MUNDO,213.609,2020-11-27,63,True,0Lsis3LB0XAK6XlTHXaJk2,4q3ewBCX7sLwd24euuV69X,100,94364002,"reggaeton, trap latino, urbano latino, latin",False
Weah,"Hard GZ, Lil GZ",Versus,202.942,2018-11-23,40,True,6U4wdeB0dIWNe9qgY5nS37,79N4S7UXdjo2fAh3OHJQuB,63,344227,,True
Superheroes,"SWIT EME, SOTAN",Superheroes,266.833,2022-03-04,0,True,7C4X82ZlMrQkNI5CztkDaw,51UDJfCuXko0jNa0wdN9Cz,47,88615,,True
Si Se Entera,"Carlitos Rossy, J Alvarez, Ñengo Flow",Si Se Entera,231.253,2016-05-02,30,False,40Qs8AOEM2A7mHnGJWmThs,0FDJB5xf8i09jDjIg1qNED,51,281121,reggaeton,True
4TY,Kris Floyd,XoXo [mixtape],128.483,2023-10-25,24,True,0A9DeKzOrWWuKcYQqgJgHH,7aG8YUI5alfF2pi0n5Cg5H,53,49179,trap latino,False
No Somos Ná (feat. Gigolo y La Exce & Bryant Myers),"Trap Capos, Noriel, Gigolo Y La Exce, Bryant Myers",Trap Capos II,283.626,2018-04-13,57,True,4dtJ5SxwydFay6RTFUxjNu,2pQAUIesBqfT87PaM1ijtk,72,1514908,"trap latino, trap",True
ATEO,Feid,FERXXO (VOL 1: M.O.R),138.68,2020-04-23,62,False,14M8dLdMYo5rTxDVvIp85o,2LRoIwlKmHjgvigdNGBHNo,90,17038869,"reggaeton, urbano latino",False
Ex,"ENEZ 4R, Tiago PZK, Rusherking",SIMETRÍA,220.408,2022-07-12,36,False,4aE9GZhblc0dcAn82G1ZiU,3OHwlQfXYEFe5ynRosykmE,28,2569,argentine trap,True
Spoiler,"Matasvandals, Mauri, JAVI BAMBINI CATTIVI",Spoiler,206.769,2019-04-26,0,False,0WsQh1gEEiVwXTnpdcAjg4,77WwIwmDkRo6Frks1A89KM,47,87306,,True
Coquito la Pieza,Cruz Cafuné,Maracucho Bueno Muere Chiquito,188.351,2018-03-16,54,True,3MK6pVyk4dexZGlR7NokJr,0jeYkqwckGJoHQhhXwgzk3,71,474770,,False
JORDAN IV,Feid,INTER SHIBUYA (FERXXO EDITION),162.52,2021-12-17,49,False,4hWHK5zIcv6yji8GsCSmAb,2LRoIwlKmHjgvigdNGBHNo,90,17038869,"reggaeton, urbano latino",False
Pikete Espacial,"Cecilio G., Limabeatz",Pikete Espacial,189.23,2018-08-10,38,True,1diOthItf5NALNNU5rQ7Yk,2Q2fYVYxFSmodq53BFyD6p,44,136162,,True
Lejanía,"Ryan Castro, Blessd",Lejanía,234.216,2020-11-27,33,False,1QcVACki0Jfgi22KqobAFX,7j6DKwmjbxvpQO8h914uEz,80,3887803,reggaeton,True
Keke,"Big Soto, Noriel",The Good Trip,175.403,2021-04-09,30,True,4JbvFSd7NEv9v9vZ3qoPvu,2TQ4CGgxxCWHqa9yYIGDoU,64,1137801,"urbano latino, trap latino",True
Tak Tiki Tak,Harry Nach,Tak Tiki Tak,212.406,2019-07-05,0,True,0aCTSZQTlmnjQucALTF00s,0NnUMWDCDi1snuMja6IdxH,63,384573,"chilean trap, reggaeton chileno, chilean mambo, mambo",False
Piratas,Natos y Waor,Cicatrices,246.153,2018-02-13,0,True,3qip0w84KOrKFeXV8THbSi,1QJbbsxg2wqidJj51d3otw,65,859707,,False
Valorando Mis Días,Blanco 43720,Valorando Mis Días,107.904,2021-07-30,0,False,0bCRrFhJQ5TnLkFAs7QDFK,1evAeq3DdAULNLMp5Fw2b3,34,35949,,False
Hasta Que Dios Diga,"Anuel AA, Bad Bunny",Emmanuel,246.0,2020-05-29,76,True,06s3QtMJVXw1AJX3UfvZG1,2R21vXR83lH98kGeO99Y66,89,41728732,"reggaeton, trap latino, urbano latino, latin",True
All Love,"ToteKing, Nico Miseria",Luces fuera,243.834,2024-04-16,30,True,3qS7OJiuhI4Hd3XkXCb1B0,224rbIjYbXaTI7lnP2ZMNJ,53,278464,,True
A kilómetros de ti,Brock Ansiolitiko,A kilómetros de ti,313.346,2019-03-15,17,False,3dcbHPMOJIy9NtHZPfS5YG,6OvSTrmGE7sLhy0vnmfcpU,47,173369,,False
PLAYA DEL INGLÉS,"Quevedo, Myke Towers",PLAYA DEL INGLÉS,237.525,2022-12-15,62,False,2t6IxTASaSFkZEt61tQ6W6,52iwsT98xCoGgiGntTiR7K,84,5845279,,True
Culo,Dalex,Climaxxx,183.008,2019-05-10,32,True,5YtwEPuDad0OgekT93PuNi,0KPX4Ucy9dk82uj4GpKesn,77,5055159,reggaeton,False
La Mentira,"Brytiago, Rafa Pabön",La Mentira,197.872,2018-09-28,0,False,59xZZeF6Ve0ZfCd7AcFvXr,00XhexlJEXQstHimpZN910,77,7362032,"trap latino, reggaeton, urbano latino, trap",True
Daño No Se Hace Sin Querer,Quevedo,Pedro Domínguez Quevedo,178.828,2022-08-10,0,True,2CuVIinVXYxMbjFaWmM5ch,5TMRQ8YRTZee9mHl6MNlZ2,0,250,,False
Gatas,FMK,Gatas,132.244,2022-03-17,36,False,4Z6ucGPXIzZZTN70Q7KQM0,0dUyjgCyjfj5eMx6bX2TWf,66,1675817,argentine trap,False
Tenemos,AMBKOR,Tenemos,419.388,2021-06-15,0,False,0L9mo1BsSExIyDRURm4dCI,5iQNy7hQGe1suvNOQz19Jz,55,227482,,False
Alma,Funzo & Baby Loud,Negative Cloud (2017 & 2018),114.923,2024-10-10,5,False,6FSX4ioo0qFTAlZkLIK9H6,1nwjHzOUQZsNYX8xoWiGVC,57,252744,,False
Me Tiene Mal,"Blake, Zaidbreak",Me Tiene Mal,150.624,2022-09-30,0,True,51inekd0e2msrJgyMt95xM,2FwMmxiCWQhEyO9k0nOyNF,54,242947,,True
BEBE,"6ix9ine, Anuel AA",DUMMY BOY,217.822,2018-11-27,1,True,6mKs2kkBgvf090H566n1pd,7gZfnEnfiaHzxARJ2LeXrf,73,6906161,,True
No la Toques,Justin Quiles,No la Toques,207.203,2014-12-05,23,False,7nmMKjfVeSOR4XzknzGxcU,14zUHaJZo1mnYtn6IBRaRP,78,4877172,reggaeton,False
Adrenalina,"Pole., 333.Empty",Adrenalina,219.742,2019-05-20,40,True,001hyVfKgE2R1a0TBXeLlV,7D62OQfwvslnxJn9DkZm2F,55,182534,,True
Hasta Aquí Llegué,"Nanpa Básico, Beéle",Hasta Aquí Llegué,188.887,2024-07-18,76,False,08pbRBstuvH7ArRxeb8fwT,1cUpGtXcSQsovNYEZOQgOG,76,2940054,"mexican hip hop, latin hip hop",True
Costear - Equipo Rojo Remix,"JHAYCO, Almighty, Juanka, Bryant Myers, Rauw Alejandro, Justin Quiles, Lyanno, Eladio Carrion, Joyce Santana, AMMUNATION",Costear (Equipo Rojo Remix),559.533,2019-02-15,0,True,2vSpp9vCsoUHVz9FNqCsze,6nVcHLIgY5pE2YCl8ubca1,83,8683507,"reggaeton, trap latino, urbano latino",True
Hold Me,"D3llano, Miranda",Hold Me,185.331,2020-10-02,0,True,0RPWHq27DO0QqiPXt7WCrR,2op8AnWkI11yZAv1KwS9Ck,55,14106,,True
Ayer La Vi,Don Omar,Ayer La Vi,252.426,2008-01-01,57,False,3hmjFpxcBeqX2ValXW9BBs,33ScadVnbm2X8kkUqOkC6Z,86,14489038,"reggaeton, urbano latino",False
Caile,"Bad Bunny, Bryant Myers, De La Ghetto, Revol, Zion",Caile,300.187,2016-12-25,76,True,5lr877wwUsB8inLGywHKxa,4q3ewBCX7sLwd24euuV69X,100,94364002,"reggaeton, trap latino, urbano latino, latin",True
Pa toda la vida (feat. Mozart La Para),"Don Patricio, Mozart La Para",Pa toda la vida (feat. Mozart La Para),212.33,2020-05-22,50,False,6DDb7XRNUzeHmSoTbw5nmm,6vPXtLmNd3mW0dd1Rb9eQ9,57,637213,,True
Corito Sano - New Era Version,"Myke Towers, Lyanno, Amarion",Corito Sano,216.0,2018-08-25,24,True,0jLzr1OGczFwyJcPKk7kV0,7iK8PXO48WeuP03g8YR51W,89,19741849,"reggaeton, trap latino, urbano latino",True
Bella-K (feat. Zion & Randy),"Maluma, Zion, Randy",PAPI JUANCHO,223.989,2020-08-21,47,True,2pNfUdUipHAODmv11pZtNk,1r4hJ1h58CWwUQe3MxPuau,87,36709528,"reggaeton, latin, urbano latino",True
Quiere Fumar,"Casper Magico, Nio Garcia, Darell",Quiere Fumar,254.653,2018-03-09,38,True,24kBScVXo0uNzQmNuYYSmd,1fux65HMCBvfJHqlBc4Nno,70,2553662,"trap latino, reggaeton, urbano latino",True
Todo y Nada,"Kaydy Cain, GARZI, Young Les Paul",Todo y Nada,155.172,2021-02-02,0,False,1Qw8qvQGnoyWOuvlwNYlNO,4nXXIxTneJksvGXrlmX8oA,60,529587,neoperreo,True
La Camisa Negra,Juanes,Mi Sangre,216.706,2004-01-01,76,False,2EM9zpAc7PVeoAydmbfVIL,0UWZUmn7sybxMCqrw9tGa7,77,5280250,"latin pop, colombian pop, rock en español",False
Cliente Fiel,"Ñengo Flow, Brray",RealG4Life Vol. 4,199.057,2024-01-05,42,True,0d3sJ1bMF1aL3AESpStrne,12vb80Km0Ew53ABfJOepVz,81,6918542,"reggaeton, trap latino",True
Enganchao,"InnerCut, Recycled J, Beauty Pikete",Enganchao,189.7,2022-02-18,29,False,5iqmA3vqRYuzd7sxC1VfaA,0GABUps2B17UMu6M8tkEDS,41,5615,,True
No Me Conoce - Remix,"JHAYCO, J Balvin, Bad Bunny",No Me Conoce (Remix),307.546,2019-05-17,3,False,7rknFhrVDyxzTJkPSf7LoW,6nVcHLIgY5pE2YCl8ubca1,83,8683507,"reggaeton, trap latino, urbano latino",True
Cambio de Temperatura,"Don Patricio, Aissa, Lucas Otero",Cambio de Temperatura,189.319,2020-07-31,30,False,36RSTxIzBjAj8l47ZLIhMw,6vPXtLmNd3mW0dd1Rb9eQ9,57,637213,,True
Ojalá (feat. Darell),"De La Ghetto, Almighty, Bryant Myers, Darell",Ojalá,304.733,2017-12-15,0,True,3EMDvnVpQd9RZJvKSpOhUm,3EiLUeyEcA6fbRPSHkG5kb,79,7619663,"reggaeton, trap latino, urbano latino",True
Cero G,Jay Wheeler,Emociones,181.651,2022-08-19,39,True,2SCut96nYkCgrcNBy6gb4A,2cPqdH7XMvwaBJEVjheH8g,79,4649701,reggaeton,False
Dejale Caer To' el Peso,"Héctor ""El Father"", Yomo",Sangre Nueva,250.12,2005-08-30,56,True,5CPWTDHq5Av26vlZNfo81m,2TjgzYcbTdsZjbT9OItIeB,69,970601,reggaeton,True
Karma,Natos y Waor,Karma,182.874,2015-03-09,34,True,4xqoJgoT9XLjtw6DfiL0nv,1QJbbsxg2wqidJj51d3otw,65,859707,,False
Por si quieres volver,Marina Reche,claridad,166.285,2023-06-16,59,False,0Y66CEujNdMDXKPAxuHK0s,2fUMrRPj5xcEYXG5FoCTfw,54,83130,,False
Sed de Fuego,"Sharif, Karen Méndez, Gordo del Funk",Tequila y Limón,209.387,2021-06-23,0,False,0FOKo4OCK3fVwhu7ezIuxB,5pIapcAHb6WV4fUjfQchMf,57,237591,,True
HOTTEST.YOUNG.MEN.in.BIZNESS,"ABHIR, Cruz Cafuné",HOTTEST.YOUNG.MEN.in.BIZNESS,208.0,2023-10-25,45,True,2PfvY24GBZZbq7hPWGeAOJ,2D8UzkIVdg1bj0Iqz6gjk0,57,57434,,True
PERREO LENTO,"Chris Jedi, Gaby Music, Dei V",LOS MARCIANOS Vol.1: Dei V Version,156.64,2024-02-09,66,True,5WoC5tREb1zyxfmLu3RyQ7,0qTZZWLzuD59Un5r1speHm,69,2742280,"trap latino, reggaeton, urbano latino",True
No Soy Yo,"eyeSPablo, Mayo, Paranoid 1966, New Boix",No Soy Yo,178.0,2020-01-31,8,False,57GeZ1Ghl0azlUQtiBnOd8,6g9FmLIsUWwrUuPyFmxutO,10,637,,True
LA VUELTA,"Feid, Mañas Ru-Fino",FERXXOCALIPSIS,121.92,2023-12-01,64,False,01W6syCgxisKd0gDqFRdEG,2LRoIwlKmHjgvigdNGBHNo,90,17038869,"reggaeton, urbano latino",True
Canción de pop,Funzo & Baby Loud,Canción de pop,139.876,2023-06-09,45,True,3rnQohmD9nBKD6mMX6QQJD,1nwjHzOUQZsNYX8xoWiGVC,57,252744,,False
Te Encontre,El Vega,Versatilidad & Vivencias (Deluxe Edition),209.96,2017-11-17,72,False,2kP6fOqdSQ5CYqVH5z5844,6HWumjoLO58NYInUHk9565,55,150802,"champeta, merengue",False
18,"Yan Block, Young Martino",Pitcher,130.67,2024-01-25,73,True,5KMfzwgSsB0UETKqceJ6Eu,6TKygPpVT29oGUogu4J9Ec,80,667343,,True
Problemón,"Alvaro Diaz, Rauw Alejandro",Problemón,193.013,2021-10-22,66,False,2Q4MRMnSAMckugCtR5jgXT,5J7rXWjtn5HzUkJ4Jet8Fr,78,1259228,,True
TÍRAME,Alejo,ANTES DE,187.433,2024-10-03,43,False,2Et0O1YgV2lywgkxoqKuH8,50sIhX3HytFEwQXZJLUZQE,64,225628,"reggaeton, urbano latino",False
Siempre vas a volver,"SAIKO, Polimá Westcoast",Saliendo del Planeta,246.428,2023-12-20,0,False,4pTygZfi2amVmHQU8AK2VX,2O8vbr4RYPpk6MRA4fio7u,74,1671218,,True
Flow Violento,Arcángel,"Pina Records Presenta : La Fórmula , the Company",182.586,2012-11-05,54,False,1uhZNwvXyOBfalGrvU5vJR,4SsVbpTthjScTS7U2hmr1X,84,16853491,"reggaeton, trap latino, urbano latino",False
Nunca Sapo,Anuel AA,Nunca Sapo,432.901,2016-06-07,56,False,630ryPVdooTZr78p63sCFB,2R21vXR83lH98kGeO99Y66,89,41728732,"reggaeton, trap latino, urbano latino, latin",False
Me Hace Falta (Remix),"KEVIN ROLDAN, Amenazzy",Me Hace Falta (Remix),205.662,2017-06-08,0,False,6ofOsELtf1DyI6FGrVSwo0,1RBzGO6Nm3uyhUSxP7EDWO,72,5631797,"reggaeton, trap latino, urbano latino",True
Pónmela,Voltio,En Lo Claro,240.96,2007-11-20,50,True,76I7x5dXK4Pt61NyqoAuJF,3Okcq0dqLVlEFHRZ5t22bA,58,922987,"reggaeton, latin hip hop",False
DM - Remix,"The Rudeboyz, Maikel Delacalle, Jory Boy, Lyanno, Cauty, Tommy Boysen",DM (Remix),254.61,2019-08-02,30,False,2lN6wgCrKGqvQ61drg3m34,7ciBW1p3KBsYIkFk4UmwS8,63,27710,reggaeton,True
París,"DELLAFUENTE, C. Tangana",París,192.894,2019-02-14,56,False,64NRP5zPfcCZJw8Lc61Wgi,4bJh7sMPcVRiqe5jlnsWQV,70,1124096,"flamenco urbano, flamenco",True
CUAL ES ESA,"Feid, Pirlo",FERXXOCALIPSIS,172.506,2023-12-01,71,True,05sO6FK8E9l2cfwnEUTjHq,2LRoIwlKmHjgvigdNGBHNo,90,17038869,"reggaeton, urbano latino",True
Moscow Mule,Bad Bunny,Un Verano Sin Ti,245.939,2022-05-06,85,True,6Xom58OOXk2SoU711L2IXO,4q3ewBCX7sLwd24euuV69X,100,94364002,"reggaeton, trap latino, urbano latino, latin",False
Yo Tengo Un Ángel,Rels B,LA ISLA LP,169.657,2020-12-26,56,False,13hojycbY3re8lzGgLv3jV,2IMZYfNi21MGqxopj9fWx8,83,9347448,"urbano latino, trap latino",False
El Motorcito,Lirico En La Casa,El Motorcito,169.293,2018-03-02,58,False,1c89Peahzqvhcs9UtiT879,1Vr7DTbtTpOp4tn4hAGOYo,61,229134,"dembow, latin house",False
Pantysito,"Alejo, Feid, ROBI",Pantysito,240.413,2022-03-18,70,True,4srcMdbm2qzVG98tJajHxp,50sIhX3HytFEwQXZJLUZQE,64,225628,"reggaeton, urbano latino",True
Diablona,"Ozuna, Onguito",Diablona,213.863,2021-05-25,31,True,0WoS8Xeb60rK22NuShJv97,1i8SpTcr7yvPOmcqrbnVXY,88,38422640,"reggaeton, trap latino, latin, urbano latino",True
Mírate Bien,"Ryan Castro, Justin Quiles, Symon Dice",Mírate Bien,180.674,2022-04-22,40,True,7yQVxpEIfgUJZJLoucfbs3,7j6DKwmjbxvpQO8h914uEz,80,3887803,reggaeton,True
Hombre muerto andando,"Israel B, LOWLIGHT",Mi propio peor enemigo,128.341,2024-11-27,38,True,2hhj805DcKmgZ0fhhmfJqk,16M8fuShcwX8uBDdmFZH9B,55,82608,,True
Or Nah,Emanuel 2A,Or Nah,221.548,2021-12-15,68,False,2xroKiEu27SEt9Qykdpyux,4mWXXI1ajruFlq5fLYHNMq,54,83028,,False
GANGSTERS Y PISTOLAS,"Feid, Ñengo Flow","MOR, No Le Temas a La Oscuridad",170.693,2023-09-29,0,False,6pdo6bxRLh7ELtuchVgyjx,2LRoIwlKmHjgvigdNGBHNo,90,17038869,"reggaeton, urbano latino",True
Bottas,"Arcángel, Duki, Bizarrap",Sr. Santos,208.845,2022-12-01,60,True,5G5Xl4HHGJM6MrMAUIb538,4SsVbpTthjScTS7U2hmr1X,84,16853491,"reggaeton, trap latino, urbano latino",True
Cafe Malibú,"Sech, Mora, SAIKO",Cafe Malibú,260.307,2023-07-20,58,True,5uxIvoAHL2QOnRP2olOxzb,77ziqFxp5gaInVrF2lj4ht,81,12078899,"reggaeton, urbano latino",True
<3,"Kinder Malo, Pimp Flaco",Terremoto Turquesa,204.355,2017-06-09,0,False,0ySemfxyQYwYiB5lQ6OhnN,1Aoj8qX6kPfLTagb7qbKg0,46,352821,,True
Quitate Tu Pa Ponerme Yo,"Eddie Dee, Daddy Yankee, Gallego, Tego Calderón, Voltio, Ivy Queen, Johnny Prez, Wiso G, Lennox",12 Discipulos,291.658,2009-07-25,64,False,16KDdey3vnSBWwqUZoe1cT,7zLcnirfgw1VEHHshuGcDR,57,519753,reggaeton,True
Muevelo,"Lyanno, Ankhal",El Cambio,224.757,2022-04-21,21,True,35Cp6Bx1wAFNyy3rbheLjG,1Ts9of7VPZElwPQnqnDSfW,75,1706282,"reggaeton, trap latino, urbano latino",True
La Dama,"KAROL G, Cosculluela",Unstoppable,208.4,2017-10-27,51,False,78mpFgPXtqFccYQpSTNRX6,790FomKkXshlbRYZFtlgla,89,56248666,"reggaeton, latin, urbano latino",True
"Me Gustas, Es Broma, Pero Si Tu Quieres No Es Broma",Nico Miseria,Tercer Verano del Amor,260.299,2021-10-21,48,False,42AlO0Yo7WQvOqjd6SCRoq,79ff28apoBUFLfPJQoTfro,45,33393,,False
Nubes,Rauw Alejandro,VICE VERSA,178.893,2021-06-25,0,False,4QmffRRgnwYIJtmDffDvW8,1mcTU81TzQhprhouKaTkpq,92,28078773,"reggaeton, urbano latino, trap latino, latin",False
Easy,"Chesca, Dalex",Easy,191.489,2023-01-12,31,True,2aOiqOdqV6V4uOzypF03HX,7DgpPXntG6DkNR4hCi4PjP,43,43947,urbano latino,True
Isla Velde,Cazzu,Nena Trampa,196.558,2022-05-30,53,True,7G9uS8qTQjEnhP5huKomCb,6w3SkAHYPsQ1bxV7VDlG5y,79,7666402,"argentine trap, trap latino, turreo",False
Tu Pa Mi,Tego Calderón,El Abayarde: Contra-Ataca,242.493,2007-08-28,30,True,4v8k3p6ariTGSCVAx0xHow,3SUT1jjM5hzZj9TLfLZGIP,73,4826755,"reggaeton, latin hip hop",False
Último Baile,"AMBKOR, Kaze",Lobo Negro 2,263.414,2017-07-24,0,False,4ci7OfMDzdAne51QyohP3a,5iQNy7hQGe1suvNOQz19Jz,55,227482,,True
ENERGÍA,Funzo & Baby Loud,ENERGÍA,172.862,2022-10-27,36,True,3y3tvkErjAD2FQp8PecBm3,1nwjHzOUQZsNYX8xoWiGVC,57,252744,,False
CRÈMEPIE,Lyanno,PARA TODAS LAS MAMACITAS,164.819,2024-06-28,29,True,1O6VxAmt6aOMsSNwk4MiaN,1Ts9of7VPZElwPQnqnDSfW,75,1706282,"reggaeton, trap latino, urbano latino",False
No Me Conoce - Remix,"JHAYCO, J Balvin, Bad Bunny",Famouz,309.12,2019-05-24,84,False,2beS6dD5rovBxSA1zYoSHR,6nVcHLIgY5pE2YCl8ubca1,83,8683507,"reggaeton, trap latino, urbano latino",True
Seven Stars Vol. 1,"Matasvandals, JAVI BAMBINI CATTIVI, Mauri, Blessed013",Seven Stars Vol. 1,225.621,2019-11-01,0,False,2vI4xKb1LU4VBj57yvzn1t,77WwIwmDkRo6Frks1A89KM,47,87306,,True
